101,A,SetupPlate1,96 Well Microplate,20,D3,2
102,A,SetupPlate1,96 Well Microplate,3,C1,2
103,A,SetupPlate1,96 Well Microplate,11,C2,2
104,A,SetupPlate1,96 Well Microplate,12,D2,2
105,A,SetupPlate1,96 Well Microplate,16,H2,2
106,A,SetupPlate1,96 Well Microplate,20,D3,2
107,A,SetupPlate1,96 Well Microplate,3,C1,2
108,A,SetupPlate1,96 Well Microplate,11,C2,2
109,A,SetupPlate1,96 Well Microplate,13,E2,2
110,A,SetupPlate1,96 Well Microplate,16,H2,2
111,A,SetupPlate1,96 Well Microplate,20,D3,2
112,A,SetupPlate1,96 Well Microplate,3,C1,2
113,A,SetupPlate1,96 Well Microplate,11,C2,2
114,A,SetupPlate1,96 Well Microplate,14,F2,2
115,A,SetupPlate1,96 Well Microplate,16,H2,2
116,A,SetupPlate1,96 Well Microplate,20,D3,2
117,A,SetupPlate1,96 Well Microplate,3,C1,2
118,A,SetupPlate1,96 Well Microplate,11,C2,2
119,A,SetupPlate1,96 Well Microplate,15,G2,2
120,A,SetupPlate1,96 Well Microplate,16,H2,2
121,A,SetupPlate1,96 Well Microplate,20,D3,2
122,A,SetupPlate1,96 Well Microplate,7,G1,2
123,A,SetupPlate1,96 Well Microplate,9,A2,2
124,A,SetupPlate1,96 Well Microplate,12,D2,2
125,A,SetupPlate1,96 Well Microplate,16,H2,2
126,A,SetupPlate1,96 Well Microplate,20,D3,2
127,A,SetupPlate1,96 Well Microplate,7,G1,2
128,A,SetupPlate1,96 Well Microplate,9,A2,2
129,A,SetupPlate1,96 Well Microplate,13,E2,2
130,A,SetupPlate1,96 Well Microplate,16,H2,2
131,A,SetupPlate1,96 Well Microplate,20,D3,2
132,A,SetupPlate1,96 Well Microplate,7,G1,2
133,A,SetupPlate1,96 Well Microplate,9,A2,2
134,A,SetupPlate1,96 Well Microplate,14,F2,2
135,A,SetupPlate1,96 Well Microplate,16,H2,2
136,A,SetupPlate1,96 Well Microplate,20,D3,2
137,A,SetupPlate1,96 Well Microplate,7,G1,2
138,A,SetupPlate1,96 Well Microplate,9,A2,2
139,A,SetupPlate1,96 Well Microplate,15,G2,2
140,A,SetupPlate1,96 Well Microplate,16,H2,2
141,A,SetupPlate1,96 Well Microplate,20,D3,2
142,A,SetupPlate1,96 Well Microplate,7,G1,2
143,A,SetupPlate1,96 Well Microplate,10,B2,2
144,A,SetupPlate1,96 Well Microplate,12,D2,2
145,A,SetupPlate1,96 Well Microplate,16,H2,2
146,A,SetupPlate1,96 Well Microplate,20,D3,2
147,A,SetupPlate1,96 Well Microplate,7,G1,2
148,A,SetupPlate1,96 Well Microplate,10,B2,2
149,A,SetupPlate1,96 Well Microplate,13,E2,2
150,A,SetupPlate1,96 Well Microplate,16,H2,2
151,A,SetupPlate1,96 Well Microplate,20,D3,2
152,A,SetupPlate1,96 Well Microplate,7,G1,2
153,A,SetupPlate1,96 Well Microplate,10,B2,2
154,A,SetupPlate1,96 Well Microplate,14,F2,2
155,A,SetupPlate1,96 Well Microplate,16,H2,2
156,A,SetupPlate1,96 Well Microplate,20,D3,2
157,A,SetupPlate1,96 Well Microplate,7,G1,2
158,A,SetupPlate1,96 Well Microplate,10,B2,2
159,A,SetupPlate1,96 Well Microplate,15,G2,2
160,A,SetupPlate1,96 Well Microplate,16,H2,2
161,A,SetupPlate1,96 Well Microplate,20,D3,2
162,A,SetupPlate1,96 Well Microplate,7,G1,2
163,A,SetupPlate1,96 Well Microplate,11,C2,2
164,A,SetupPlate1,96 Well Microplate,12,D2,2
165,A,SetupPlate1,96 Well Microplate,16,H2,2
166,A,SetupPlate1,96 Well Microplate,20,D3,2
167,A,SetupPlate1,96 Well Microplate,7,G1,2
168,A,SetupPlate1,96 Well Microplate,11,C2,2
169,A,SetupPlate1,96 Well Microplate,13,E2,2
170,A,SetupPlate1,96 Well Microplate,16,H2,2
171,A,SetupPlate1,96 Well Microplate,20,D3,2
172,A,SetupPlate1,96 Well Microplate,7,G1,2
173,A,SetupPlate1,96 Well Microplate,11,C2,2
174,A,SetupPlate1,96 Well Microplate,14,F2,2
175,A,SetupPlate1,96 Well Microplate,16,H2,2
176,A,SetupPlate1,96 Well Microplate,20,D3,2
177,A,SetupPlate1,96 Well Microplate,7,G1,2
178,A,SetupPlate1,96 Well Microplate,11,C2,2
179,A,SetupPlate1,96 Well Microplate,15,G2,2
180,A,SetupPlate1,96 Well Microplate,16,H2,2
181,A,SetupPlate1,96 Well Microplate,21,E3,2
182,A,SetupPlate1,96 Well Microplate,2,B1,2
183,A,SetupPlate1,96 Well Microplate,9,A2,2
184,A,SetupPlate1,96 Well Microplate,12,D2,2
185,A,SetupPlate1,96 Well Microplate,17,A3,2
186,A,SetupPlate1,96 Well Microplate,21,E3,2
187,A,SetupPlate1,96 Well Microplate,2,B1,2
188,A,SetupPlate1,96 Well Microplate,9,A2,2
189,A,SetupPlate1,96 Well Microplate,13,E2,2
190,A,SetupPlate1,96 Well Microplate,17,A3,2
191,A,SetupPlate1,96 Well Microplate,21,E3,2
192,A,SetupPlate1,96 Well Microplate,2,B1,2
193,A,SetupPlate1,96 Well Microplate,9,A2,2
194,A,SetupPlate1,96 Well Microplate,14,F2,2
195,A,SetupPlate1,96 Well Microplate,17,A3,2
196,A,SetupPlate1,96 Well Microplate,21,E3,2
197,A,SetupPlate1,96 Well Microplate,2,B1,2
198,A,SetupPlate1,96 Well Microplate,9,A2,2
199,A,SetupPlate1,96 Well Microplate,15,G2,2
200,A,SetupPlate1,96 Well Microplate,17,A3,2
201,A,SetupPlate1,96 Well Microplate,21,E3,2
202,A,SetupPlate1,96 Well Microplate,2,B1,2
203,A,SetupPlate1,96 Well Microplate,10,B2,2
204,A,SetupPlate1,96 Well Microplate,12,D2,2
205,A,SetupPlate1,96 Well Microplate,17,A3,2
206,A,SetupPlate1,96 Well Microplate,21,E3,2
207,A,SetupPlate1,96 Well Microplate,2,B1,2
208,A,SetupPlate1,96 Well Microplate,10,B2,2
209,A,SetupPlate1,96 Well Microplate,13,E2,2
210,A,SetupPlate1,96 Well Microplate,17,A3,2
211,A,SetupPlate1,96 Well Microplate,21,E3,2
212,A,SetupPlate1,96 Well Microplate,2,B1,2
213,A,SetupPlate1,96 Well Microplate,10,B2,2
214,A,SetupPlate1,96 Well Microplate,14,F2,2
215,A,SetupPlate1,96 Well Microplate,17,A3,2
216,A,SetupPlate1,96 Well Microplate,21,E3,2
217,A,SetupPlate1,96 Well Microplate,2,B1,2
218,A,SetupPlate1,96 Well Microplate,10,B2,2
219,A,SetupPlate1,96 Well Microplate,15,G2,2
220,A,SetupPlate1,96 Well Microplate,17,A3,2
221,A,SetupPlate1,96 Well Microplate,21,E3,2
222,A,SetupPlate1,96 Well Microplate,2,B1,2
223,A,SetupPlate1,96 Well Microplate,11,C2,2
224,A,SetupPlate1,96 Well Microplate,12,D2,2
225,A,SetupPlate1,96 Well Microplate,17,A3,2
226,A,SetupPlate1,96 Well Microplate,21,E3,2
227,A,SetupPlate1,96 Well Microplate,2,B1,2
228,A,SetupPlate1,96 Well Microplate,11,C2,2
229,A,SetupPlate1,96 Well Microplate,13,E2,2
230,A,SetupPlate1,96 Well Microplate,17,A3,2
231,A,SetupPlate1,96 Well Microplate,21,E3,2
232,A,SetupPlate1,96 Well Microplate,2,B1,2
233,A,SetupPlate1,96 Well Microplate,11,C2,2
234,A,SetupPlate1,96 Well Microplate,14,F2,2
235,A,SetupPlate1,96 Well Microplate,17,A3,2
236,A,SetupPlate1,96 Well Microplate,21,E3,2
237,A,SetupPlate1,96 Well Microplate,2,B1,2
238,A,SetupPlate1,96 Well Microplate,11,C2,2
239,A,SetupPlate1,96 Well Microplate,15,G2,2
240,A,SetupPlate1,96 Well Microplate,17,A3,2
241,A,SetupPlate1,96 Well Microplate,21,E3,2
242,A,SetupPlate1,96 Well Microplate,4,D1,2
243,A,SetupPlate1,96 Well Microplate,9,A2,2
244,A,SetupPlate1,96 Well Microplate,12,D2,2
245,A,SetupPlate1,96 Well Microplate,17,A3,2
